#id	symbol	day0	day4	day5	day6
ENSMUSG00000024869	Nudt8	3.4057	3.8967	2.2023	2.0049
ENSMUSG00000024870	Rab1b	6.9163	21.0371	15.2606	13.0542
ENSMUSG00000024871	Doc2g	0.1377	0.402	0.2829	0.4488
ENSMUSG00000024873	Cnih2	0.1844	3.8587	5.509	20.976
ENSMUSG00000024875	Yif1a	4.6491	8.2579	10.5962	5.8141
ENSMUSG00000024878	Cbwd1	11.7153	5.2645	8.7155	6.1723
ENSMUSG00000024883	Rin1	0.3904	0.1273	0.1201	0.1027
ENSMUSG00000024885	Aldh3b1	0.3315	0	0	0
ENSMUSG00000024887	Asah2	0.1566	0.0911	0.0854	0.219
ENSMUSG00000024889	Rce1	6.4207	9.5515	5.6256	5.2713
ENSMUSG00000024891	Slc29a2	0.758	1.5527	0.4921	0.4734
ENSMUSG00000024892	Pcx	2.9927	1.1793	0.6828	1.4194
ENSMUSG00000024893	2700046G09Rik	0.5782	0.5818	0.5333	1.2139
ENSMUSG00000024896	Minpp1	11.1408	15.5836	12.963	12.5709
ENSMUSG00000024897	Apba1	0.0243	0.2132	3.2345	12.6428
ENSMUSG00000024899	Papss2	0.2068	0.02	0.0093	0.0285
ENSMUSG00000024900	Cpt1a	4.5776	0.0952	1.1769	2.1917
ENSMUSG00000024901	Peli3	0.8014	0.2368	1.7688	2.5568
ENSMUSG00000024902	Mrpl11	18.9306	41.3499	26.0041	24.6593
ENSMUSG00000024903	Lao1	0	0	0	0
ENSMUSG00000024905	Mtl5	0.2702	0.0624	0.0204	0.0191
ENSMUSG00000024906	Mus81	4.7787	7.5081	9.621	5.8244
ENSMUSG00000024907	Gal	0.0359	0.1999	0.569	0.762
ENSMUSG00000024908	Ppp6r3	31.5326	20.7696	21.0785	15.4498
ENSMUSG00000024909	Efemp2	1.959	3.9739	2.7132	1.6818
ENSMUSG00000024910	Ctsw	0.2004	0	0	0
ENSMUSG00000024911	Fibp	4.3077	5.9864	4.194	3.3733
ENSMUSG00000024912	Fosl1	0.063	0	0.0192	0
ENSMUSG00000024913	Lrp5	2.4657	4.1739	1.3497	0.2753
ENSMUSG00000024914	Drap1	12.1993	23.198	16.1138	22.6477
ENSMUSG00000024921	Smarca2	0.5605	1.7199	4.1277	10.8624
ENSMUSG00000024922	Ovol1	0.1707	0.0267	0	0.0379
ENSMUSG00000024924	Vldlr	0.7265	5.0105	15.4119	20.3261
ENSMUSG00000024925	Rnaseh2c	9.5	41.388	14.3105	8.5895
ENSMUSG00000024926	Kat5	5.5174	9.1738	9.3542	9.9832
ENSMUSG00000024927	Rela	0.8116	2.7569	1.1372	1.0706
ENSMUSG00000024935	Slc1a1	0.4395	0.1981	0.2186	0.8679
ENSMUSG00000024936	Kcnk7	0.0726	0	0	0
ENSMUSG00000024937	Ehbp1l1	0.8394	0.5044	0.6792	0.4904
ENSMUSG00000024939	Fam89b	0.8861	10.0993	21.2497	25.1746
ENSMUSG00000024940	Ltbp3	0.2768	0.2623	0.131	0.3043
ENSMUSG00000024941	Scyl1	5.4527	7.4129	6.2055	7.3638
ENSMUSG00000024942	Capn1	4.1679	1.1177	1.4026	2.5482
ENSMUSG00000024943	Smc5	15.8956	14.6182	13.4378	11.3951
ENSMUSG00000024944	Arl2	2.5949	11.3047	4.4369	5.1826
ENSMUSG00000024947	Men1	5.7404	13.7423	11.9648	11.5986
ENSMUSG00000024948	Map4k2	1.4785	2.3633	3.6612	5.3768
ENSMUSG00000024949	Sf1	23.995	55.2195	25.3704	15.6721
ENSMUSG00000024952	Rps6ka4	2.1802	0.6467	0.2847	0.4727
ENSMUSG00000024953	Prdx5	12.6219	21.1481	14.4953	19.2685
ENSMUSG00000024955	Esrra	5.5685	4.3811	7.9233	5.8918
ENSMUSG00000024957	Kcnk4	0.0465	0	0	0.0398
ENSMUSG00000024958	Gpr137	1.6593	3.9628	4.8467	4.5482
ENSMUSG00000024959	Bad	3.2048	6.7928	8.3032	5.4337
ENSMUSG00000024960	Plcb3	8.4289	3.6557	4.0286	1.983
ENSMUSG00000024962	Vegfb	1.2286	10.3055	2.1763	1.5622
ENSMUSG00000024963	Dnajc4	1.8807	2.2743	2.6455	1.7341
ENSMUSG00000024965	Fermt3	0.142	0.1932	0.1044	0.0875
ENSMUSG00000024966	Stip1	122.243	65.853	49.2192	32.0947
ENSMUSG00000024968	Rcor2	15.7541	41.9573	43.621	16.9425
ENSMUSG00000024969	Mark2	4.0921	9.1888	4.5583	4.5015
ENSMUSG00000024970	AI846148	3.1225	4.2568	5.9299	6.9627
ENSMUSG00000024972	Lgals12	0.0913	0.0161	0	0
ENSMUSG00000024973	Hrasls5	0	0	0	0
ENSMUSG00000024974	Smc3	33.6223	20.557	15.0151	13.9025
ENSMUSG00000024975	Pdcd4	6.0055	8.2729	12.9654	15.7646
ENSMUSG00000024976	Shoc2	9.7419	10.7521	21.0205	26.352
ENSMUSG00000024978	Gpam	3.2647	4.5116	7.3223	5.4744
ENSMUSG00000024979	Tectb	0	0	0	0
ENSMUSG00000024981	Acsl5	3.0234	2.5923	2.1472	4.8784
ENSMUSG00000024982	Zdhhc6	10.4526	17.356	8.5359	6.916
ENSMUSG00000024983	Vti1a	2.426	3.7487	4.8783	4.3968
ENSMUSG00000024985	Tcf7l2	0.6368	4.2371	0.7254	0.207
ENSMUSG00000024986	Hhex	0.3041	0.3264	0	0.0757
ENSMUSG00000024987	Cyp26a1	0.1063	37.7315	5.0372	1.9277
ENSMUSG00000024989	Cep55	23.9238	13.8912	3.4057	0.453
ENSMUSG00000024990	Rbp4	0.594	0.2807	0.9482	0.5676
ENSMUSG00000024991	Eif3a	81.7233	48.4769	39.3108	24.3607
ENSMUSG00000024992	Pde6c	0	0	0	0
ENSMUSG00000024993	Fam45a	9.5108	7.2894	6.2889	6.6825
ENSMUSG00000024997	Prdx3	18.5328	29.3827	25.2241	19.5809
ENSMUSG00000024998	Plce1	2.5489	2.031	0.449	0.2213
ENSMUSG00000024999	Noc3l	16.7257	7.5625	4.3244	3.8
ENSMUSG00000025001	Hells	82.6172	47.0918	6.8289	1.8645
ENSMUSG00000025002	Cyp2c55	0	0	0.0186	0.0141
ENSMUSG00000025003	Cyp2c39	0	0	0	0
ENSMUSG00000025004	Cyp2c40	0	0	0	0
ENSMUSG00000025006	Sorbs1	0.9026	1.0165	3.1055	4.4402
ENSMUSG00000025007	Aldh18a1	12.7334	19.3752	10.0828	7.5269
ENSMUSG00000025008	Tctn3	0.9926	3.2365	2.0432	1.3326
ENSMUSG00000025010	Ccnj	2.0971	9.5223	15.8727	7.3496
ENSMUSG00000025013	Tll2	0.0053	0	0.0454	0.0279
ENSMUSG00000025014	Dntt	0	0	0	0.0128
ENSMUSG00000025016	Tm9sf3	29.8368	45.3443	60.6075	55.1369
ENSMUSG00000025017	Pik3ap1	0.0406	0.0905	0.0547	0.0178
ENSMUSG00000025019	Lcor	3.2544	6.7759	21.6391	25.4922
ENSMUSG00000025020	Slit1	0.0483	2.056	3.9601	5.4979
ENSMUSG00000025024	Smndc1	13.3227	13.1674	7.6119	5.4306
ENSMUSG00000025025	Mxi1	3.7279	1.3215	5.272	5.7407
ENSMUSG00000025026	Add3	6.2611	6.359	3.5042	2.3679
ENSMUSG00000025027	Xpnpep1	25.4612	12.7714	18.3091	15.6737
ENSMUSG00000025034	Trim8	13.0888	7.62	13.7931	11.179
ENSMUSG00000025035	Arl3	7.8645	18.0211	17.5752	15.5227
ENSMUSG00000025036	Sfxn2	1.4328	2.0795	1.0542	0.4564
ENSMUSG00000025037	Maoa	6.1331	6.4892	3.3556	3.3727
ENSMUSG00000025038	Efhc2	0.2783	0.1374	0.0884	0.2805
ENSMUSG00000025040	Fundc1	3.615	9.8265	9.3453	10.4706
ENSMUSG00000025041	Nt5c2	8.4797	9.2554	17.0577	23.409
ENSMUSG00000025043	Dusp21	0	0	0	0
ENSMUSG00000025044	Msr1	0.0325	0	0	0
ENSMUSG00000025047	Pdcd11	18.5243	9.4687	5.7231	2.9608
ENSMUSG00000025049	Taf5	10.9495	4.5219	4.4928	4.5181
ENSMUSG00000025050	Pcgf6	18.2806	15.2941	9.9852	9.8111
ENSMUSG00000025051	4930542N07Rik	0	0	0	0
ENSMUSG00000025056	Nr0b1	29.5702	0.8001	0.7604	0.3775
ENSMUSG00000025058	5430427O19Rik	0	0	0	0
ENSMUSG00000025059	Gyk	4.0548	3.585	0.9001	1.571
ENSMUSG00000025060	Slk	12.3804	12.0772	10.0274	7.8283
ENSMUSG00000025064	Col17a1	0.2689	0.0119	0.052	0.0421
ENSMUSG00000025066	Sfr1	47.3645	29.3118	28.7835	15.3053
ENSMUSG00000025068	Gsto1	9.0279	8.8531	5.4525	7.9955
ENSMUSG00000025069	Gsto2	0.1444	0.1431	0.251	0.0274
ENSMUSG00000025075	Habp2	0	0	0.076	0.1319
ENSMUSG00000025076	Casp7	2.0295	2.5211	0.4355	0.7423
ENSMUSG00000025077	Dclre1a	1.8639	2.2554	1.1177	1.2977
ENSMUSG00000025078	Nhlrc2	6.436	6.9945	6.3494	3.8465
ENSMUSG00000025081	Tdrd1	0.1802	0.0855	0.0996	0.2517
ENSMUSG00000025082	Vwa2	0.1382	0.3423	1.5836	0.0559
ENSMUSG00000025083	Afap1l2	0.2429	0.6596	0.0571	0.0193
ENSMUSG00000025085	Ablim1	0.903	2.9382	3.8709	14.9307
ENSMUSG00000025086	Trub1	5.6229	5.2705	2.0304	1.7793
ENSMUSG00000025089	Gfra1	0.0631	2.2793	15.047	14.9063
ENSMUSG00000025090	1700011F14Rik	0.1159	0.0394	0	0
ENSMUSG00000025091	Pnliprp2	0.0117	0	0	0
ENSMUSG00000025092	Hspa12a	0.3094	1.2251	20.454	23.8618
ENSMUSG00000025094	Slc18a2	0.012	0.3139	10.2412	22.415
ENSMUSG00000025102	3110040N11Rik	4.2547	4.1585	6.7218	9.87
ENSMUSG00000025103	Btbd1	12.3868	14.9028	18.1961	17.3953
ENSMUSG00000025104	Hdgfrp3	1.9525	17.2989	25.9606	42.1221
ENSMUSG00000025105	Bnc1	0.0369	0.0687	0.0078	0.0058
ENSMUSG00000025127	Gcgr	0.1798	0.086	0	0.0129
ENSMUSG00000025128	Bhlhe22	0.04	1.1571	2.4339	0.4682
ENSMUSG00000025129	Ppp1r27	0.031	0	0	0
ENSMUSG00000025130	P4hb	116.602	64.0486	57.8279	44.7823
ENSMUSG00000025132	Arhgdia	19.0443	46.7106	26.9422	23.3622
ENSMUSG00000025133	Ints4	17.2873	13.5596	8.5051	7.1467
ENSMUSG00000025134	Alyref	80.1589	101.931	48.8825	32.6845
ENSMUSG00000025135	Anapc11	12.6159	23.9882	6.6318	7.6945
ENSMUSG00000025137	Pcyt2	8.9385	12.3284	12.4146	14.0558
ENSMUSG00000025138	Sirt7	4.2369	6.6239	7.9329	6.906
ENSMUSG00000025139	Tollip	3.8598	8.7021	15.5928	15.4995
ENSMUSG00000025140	Pycr1	2.8341	4.1724	2.2253	1.4954
ENSMUSG00000025141	Myadml2	0	0	0.0586	0.3592
ENSMUSG00000025142	Aspscr1	11.8436	14.6349	9.0535	11.0304
ENSMUSG00000025144	Stra13	5.2616	12.4858	4.0071	3.4489
ENSMUSG00000025145	Lrrc45	2.981	3.8602	2.7545	3.3191
ENSMUSG00000025147	Mob2	2.8016	6.6981	3.8956	4.326
ENSMUSG00000025150	Cbr2	0	0	0	0
ENSMUSG00000025151	Maged1	16.0495	71.382	101.26	156.582
ENSMUSG00000025153	Fasn	22.1778	35.057	19.4741	21.009
ENSMUSG00000025154	Arhgap19	16.42	10.0029	3.3427	1.6404
ENSMUSG00000025155	Dus1l	27.8533	18.6908	11.8677	8.7373
ENSMUSG00000025156	Gps1	46.0318	37.7862	19.8869	21.569
ENSMUSG00000025157	Zdhhc16	5.3307	8.0641	6.6984	5.9848
ENSMUSG00000025158	Rfng	1.0744	3.9785	1.6199	2.2703
ENSMUSG00000025159	Mms19	10.3786	11.7788	5.3255	6.1226
ENSMUSG00000025161	Slc16a3	39.2196	7.4116	38.0213	47.4491
ENSMUSG00000025162	Csnk1d	8.5907	25.1956	19.7201	19.5198
ENSMUSG00000025163	Cd7	0.1889	0	0	0
ENSMUSG00000025165	Sectm1a	0	0	0	0
ENSMUSG00000025169	1110031I02Rik	1.2488	3.2268	1.2233	1.0981
ENSMUSG00000025170	Rab40b	0.024	0.197	1.0312	1.9565
ENSMUSG00000025171	Ubtd1	2.6779	1.6195	2.6093	2.85
ENSMUSG00000025172	Ankrd2	0	0	0	0.0212
ENSMUSG00000025173	Wdr45l	17.3251	14.2578	12.8889	11.8751
ENSMUSG00000025175	Fn3k	0.0451	0.0834	0.2415	1.0665
ENSMUSG00000025176	Hoga1	0.1208	0.3054	1.1055	1.1515
ENSMUSG00000025178	Pi4k2a	3.9043	3.8959	3.6672	2.2447
ENSMUSG00000025184	D19Ertd386e	3.5594	5.0177	6.5247	4.1408
ENSMUSG00000025185	Loxl4	0.559	0.019	0.1314	0.0496
ENSMUSG00000025188	Hps1	1.688	1.6563	1.3478	1.1169
ENSMUSG00000025189	Cnnm1	0.0387	0.1516	0.2241	0.4864
ENSMUSG00000025190	Got1	41.5646	13.6918	7.0144	9.5829
ENSMUSG00000025192	Entpd7	0.9611	2.0336	2.9143	2.1179
ENSMUSG00000025193	Cutc	1.7551	1.4921	1.6791	0.83
ENSMUSG00000025194	Abcc2	0.0253	0	0.0071	0
ENSMUSG00000025195	Dnmbp	1.3545	2.0188	0.813	0.6407
ENSMUSG00000025196	Cpn1	0.5249	2.2398	0.3965	0.0989
ENSMUSG00000025197	Cyp2c44	0.1241	0	0	0
ENSMUSG00000025198	Erlin1	2.432	3.5192	1.1412	0.9301
ENSMUSG00000025199	Chuk	15.297	19.075	20.668	19.1553
ENSMUSG00000025200	Cwf19l1	2.6125	3.9094	1.8039	1.6384
ENSMUSG00000025201	Gm13540	0	0	0	0.031
ENSMUSG00000025202	Scd3	0.3634	0.0938	0.1545	0.346
ENSMUSG00000025203	Scd2	106.905	94.1426	267.718	273.936
ENSMUSG00000025204	Ndufb8	36.844	73.6228	54.6215	83.6302
ENSMUSG00000025207	Sema4g	0.5906	0.6773	1.8916	2.164
ENSMUSG00000025208	Mrpl43	17.3979	18.3047	12.4934	11.9293
ENSMUSG00000025209	Peo1	4.5759	3.7432	2.9766	2.3869
ENSMUSG00000025212	Sfxn3	0.4278	0.437	2.5149	4.6146
ENSMUSG00000025213	Kazald1	0.1215	0.117	0.0384	0.1653
ENSMUSG00000025215	Tlx1	0	0	0	0
ENSMUSG00000025216	Lbx1	0.0263	0.286	0.1944	0.0472
ENSMUSG00000025217	Btrc	2.6103	2.7028	3.3886	5.3078
ENSMUSG00000025218	Poll	4.1068	2.9788	2.0133	2.7396
ENSMUSG00000025219	Fgf8	0.0415	0.079	0	0
ENSMUSG00000025220	Mgea5	36.3265	25.286	46.4979	47.8226
ENSMUSG00000025221	Kcnip2	0.7322	0.108	0.1305	0.3893
ENSMUSG00000025223	Ldb1	12.1344	24.2759	26.4673	22.1326
ENSMUSG00000025224	Gbf1	4.4527	8.6867	11.1267	11.2333
ENSMUSG00000025225	Nfkb2	1.9365	1.935	0.8497	0.2711
ENSMUSG00000025226	Fbxl15	0.8291	2.6117	2.3795	2.8742
ENSMUSG00000025227	Tmem180	3.1436	1.8907	1.526	1.0781
ENSMUSG00000025228	Actr1a	13.622	22.3725	46.6579	68.8215
ENSMUSG00000025229	Pitx3	0.1568	0	0	0
ENSMUSG00000025231	Sufu	1.3626	4.1695	3.0306	0.8571
ENSMUSG00000025232	Hexa	6.9358	5.1392	5.4416	5.0852
ENSMUSG00000025234	Arih1	27.2487	16.2021	23.1089	23.6579
ENSMUSG00000025235	Bbs4	1.9399	1.7821	1.9283	3.1062
ENSMUSG00000025236	Adpgk	13.1163	8.7169	5.799	5.833
ENSMUSG00000025237	Parp6	1.0877	2.4066	17.7279	21.8772
ENSMUSG00000025239	Limd1	3.8536	11.8414	9.4608	5.9522
ENSMUSG00000025240	Sacm1l	13.1847	12.1866	21.4641	22.0158
ENSMUSG00000025241	Fyco1	1.9885	1.6022	1.5972	0.5508
ENSMUSG00000025243	Slc6a20b	0	0	0	0
ENSMUSG00000025245	Lztfl1	4.9827	8.2113	5.9527	7.4386
ENSMUSG00000025246	Tbl1x	9.6864	17.9019	12.0439	10.3982
ENSMUSG00000025255	Zfhx4	0.1962	6.7511	7.6791	19.376
ENSMUSG00000025257	Ribc1	0.9066	1.021	0.849	0.2397
ENSMUSG00000025260	Hsd17b10	17.5519	22.2303	15.0324	15.022
ENSMUSG00000025261	Huwe1	50.4381	50.2476	66.6623	58.4043
ENSMUSG00000025262	Fam120c	0.3339	1.1668	0.6044	1.2784
ENSMUSG00000025264	Tsr2	4.6614	10.2386	3.6453	5.1774
ENSMUSG00000025265	Fgd1	4.4062	7.2155	2.1746	2.7187
ENSMUSG00000025266	Gnl3l	54.1467	15.2898	31.8282	46.6511
ENSMUSG00000025268	Maged2	4.5352	5.7399	15.3619	30.201
ENSMUSG00000025269	Apex2	2.4858	5.6165	4.5102	3.555
ENSMUSG00000025270	Alas2	0	0.0199	0	0
ENSMUSG00000025271	Pfkfb1	2.7669	1.1623	0.572	0.5511
ENSMUSG00000025272	Tro	4.5656	10.2013	18.8009	27.565
ENSMUSG00000025277	Abhd6	1.3069	1.3674	0.884	1.4956
ENSMUSG00000025278	Flnb	33.3308	4.8466	4.4568	2.9959
ENSMUSG00000025279	Dnase1l3	0	0	0	0
ENSMUSG00000025280	Polr3a	5.769	4.7081	4.9325	3.9539
ENSMUSG00000025283	Sat1	22.2145	2.1655	7.1905	8.7276
ENSMUSG00000025287	Acot9	16.7512	1.2306	3.4137	9.3799
ENSMUSG00000025288	4933436I01Rik	0	0	0	0
ENSMUSG00000025289	Prdx4	26.822	54.4991	25.5813	14.92
ENSMUSG00000025290	Rps24	587.31	875.454	745.259	563.043
ENSMUSG00000025314	Ptprj	1.9893	1.8532	1.2491	2.4198
ENSMUSG00000025321	Itgb8	0.0155	14.3198	6.3863	1.3623
ENSMUSG00000025323	Sp4	2.2485	4.8851	6.8947	6.6808
ENSMUSG00000025324	Atp10a	1.1089	1.0221	0.1576	0.1271
ENSMUSG00000025326	Ube3a	32.2154	20.9408	52.5438	59.4514
ENSMUSG00000025328	Padi3	0.594	0.051	0.0732	0.045
ENSMUSG00000025329	Padi1	0.0168	0	0	0.0074
ENSMUSG00000025330	Padi4	0.5067	0.0906	0	0.0105
ENSMUSG00000025332	Kdm5c	16.685	13.739	19.2391	14.9294
ENSMUSG00000025333	Gpr143	0.5329	0	0	0
ENSMUSG00000025337	Sbds	10.1251	8.5562	7.5728	6.8004
ENSMUSG00000025340	Rabgef1	5.1687	2.9302	4.835	4.7596
ENSMUSG00000025347	Mettl7b	0	0	0	0
ENSMUSG00000025348	Itga7	0.3815	0.0591	0.0778	0.5529
ENSMUSG00000025350	Rdh5	0.8587	0.8341	1.3617	1.7969
ENSMUSG00000025351	Cd63	35.2043	15.6298	29.3108	8.9209
ENSMUSG00000025352	Gdf11	0.4905	6.6286	31.936	13.8584
ENSMUSG00000025353	Ormdl2	11.3497	14.4463	5.5378	2.3714
ENSMUSG00000025354	Dnajc14	6.2085	6.9855	14.1508	12.9281
ENSMUSG00000025355	Mmp19	0.203	0.0116	0	0.0337
ENSMUSG00000025357	Dgka	4.5439	0.5242	1.4582	1.6864
ENSMUSG00000025358	Cdk2	11.7735	17.9737	4.7584	0.7643
ENSMUSG00000025359	Pmel	2.3321	0.2181	0	0.0139
ENSMUSG00000025362	Rps26	251.338	999.43	468.007	261.539
ENSMUSG00000025364	Pa2g4	78.4316	79.4231	28.685	18.8811
ENSMUSG00000025366	Esyt1	5.841	4.1897	17.9407	27.9693
ENSMUSG00000025369	Smarcc2	0.8467	5.5269	11.9884	13.2511
ENSMUSG00000025370	Cdh9	0.0219	0	0	0.1892
ENSMUSG00000025371	Chmp6	7.8055	12.6036	7.8093	8.5304
ENSMUSG00000025372	Baiap2	3.2936	4.2499	2.1647	1.452
ENSMUSG00000025373	Rnf41	3.4344	5.4555	10.1891	8.4083
ENSMUSG00000025374	Obfc2b	2.3364	15.4976	10.3147	8.5598
ENSMUSG00000025375	Aatk	0.1724	0.5416	0.5283	3.2328
ENSMUSG00000025377	2410002I01Rik	2.2776	3.6354	2.6456	1.9751
ENSMUSG00000025380	Fscn2	0.0405	0.0257	0.0839	0.1713
ENSMUSG00000025381	Cnpy2	19.901	36.4203	22.024	14.3277
ENSMUSG00000025383	Il23a	0.8892	0.0286	0	0.041
ENSMUSG00000025384	2310003H01Rik	3.3494	5.2348	3.8059	5.2026
ENSMUSG00000025386	Pde6g	0.009	0.1221	0.0796	0.0232
ENSMUSG00000025389	Mip	0.4572	0.0208	0	0
ENSMUSG00000025393	Atp5b	389.801	350.19	271.055	278.864
ENSMUSG00000025395	Prim1	29.2663	29.105	6.6929	2.0783
ENSMUSG00000025396	Hsd17b6	0	0	0	0
ENSMUSG00000025400	Tac2	0	0	0	0
ENSMUSG00000025401	Myo1a	0.5364	0.1089	0.0753	0.0428
ENSMUSG00000025402	Nab2	1.8473	0.7427	0.0828	0.1821
ENSMUSG00000025403	Shmt2	25.5587	41.6415	13.8572	4.6135
ENSMUSG00000025404	R3hdm2	2.9201	4.5173	4.539	3.1126
ENSMUSG00000025405	Inhbc	0.0453	0	0	0
ENSMUSG00000025407	Gli1	0.3536	11.4204	0.4035	0.0355
ENSMUSG00000025408	Ddit3	3.1083	3.0988	2.6713	4.8118
ENSMUSG00000025409	Mbd6	0.5271	2.8909	1.3044	0.7297
ENSMUSG00000025410	Dctn2	14.3454	21.7476	27.7926	40.4218
ENSMUSG00000025413	Ttc4	12.4044	17.9522	12.376	9.6315
ENSMUSG00000025417	Pip4k2c	4.9021	2.9616	2.7211	2.0782
ENSMUSG00000025418	Bsnd	0	0	0	0
ENSMUSG00000025420	Katnal2	0.6347	2.5122	1.3697	0.5994
ENSMUSG00000025421	Hdhd2	10.079	8.2593	9.1434	10.0628
ENSMUSG00000025422	Agap2	0.0467	0.3069	0.6912	3.5757
ENSMUSG00000025423	Pias2	29.2305	12.8297	14.6578	13.6767
ENSMUSG00000025425	St8sia5	0.0243	0.1096	0.2505	0.2634
ENSMUSG00000025427	Rnf165	0.2408	1.7394	2.312	1.6727
ENSMUSG00000025428	Atp5a1	252.747	213.391	217.759	251.805
ENSMUSG00000025429	Pstpip2	0.8152	0.2285	0.1789	0.4602
ENSMUSG00000025431	Crisp1	0.9908	0	0	0.0246
ENSMUSG00000025432	Avil	0.0934	0.0103	0.029	0.0295
ENSMUSG00000025433	Crisp3	0.0325	0	0	0
ENSMUSG00000025436	Xrcc6bp1	4.8449	3.4095	1.3913	1.2003
ENSMUSG00000025437	Usp33	8.482	10.1521	19.692	23.5631
ENSMUSG00000025439	Clns1a	43.9932	38.2836	33.5752	29.8581
ENSMUSG00000025450	Gm9752	0	0	0	0
ENSMUSG00000025451	Paip1	24.2614	34.4108	48.7252	59.5308
ENSMUSG00000025453	Nnt	4.7103	5.6204	4.5255	1.6854
ENSMUSG00000025461	Cd163l1	0	0	0	0
ENSMUSG00000025464	Paox	5.7027	2.1335	3.328	5.4641
ENSMUSG00000025465	Echs1	23.1566	22.6696	18.5895	19.7042
ENSMUSG00000025466	1810014F10Rik	1.9742	0.7791	1.1911	2.8639
ENSMUSG00000025467	Prap1	0	0	0	0
ENSMUSG00000025468	Caly	0	0	0.1101	2.6976
ENSMUSG00000025469	Msx3	0.0698	0	0.0195	0.0275
ENSMUSG00000025470	Zfp511	2.6602	6.7514	2.6253	2.8397
ENSMUSG00000025473	Adam8	0.7	0.4202	0.4618	0.3678
ENSMUSG00000025474	Tubgcp2	7.3338	10.9806	7.8066	6.6197
ENSMUSG00000025475	Gpr123	0	0.0189	0.0086	0.3173
ENSMUSG00000025477	Inpp5a	2.2019	3.8435	6.1911	3.156
ENSMUSG00000025478	Dpysl4	0.2538	9.1226	46.6865	51.9285
ENSMUSG00000025479	Cyp2e1	0	0	0	0
ENSMUSG00000025480	Syce1	1.9871	0.3147	0.2206	0.7204
ENSMUSG00000025481	1190003J15Rik	3.2116	0	0	0.0493
ENSMUSG00000025482	Odf3	0	0	0	0
ENSMUSG00000025484	Bet1l	2.4106	2.6962	1.8041	2.2886
ENSMUSG00000025485	Ric8	6.4106	5.6727	12.162	20.1839
ENSMUSG00000025486	Sirt3	3.7015	2.8173	2.7564	3.9792
ENSMUSG00000025487	Psmd13	52.0407	45.2137	35.8623	31.0161
ENSMUSG00000025488	Cox8b	0	0	0	0
ENSMUSG00000025489	Ifitm5	0.3704	0.0612	0.0583	0.0442
ENSMUSG00000025491	Ifitm1	14.6116	1.2577	0.1417	0
ENSMUSG00000025492	Ifitm3	15.0097	16.5716	0.4501	0.111
ENSMUSG00000025494	Sigirr	2.8764	0.2161	0.1089	0.0471
ENSMUSG00000025495	Ptdss2	7.5158	6.5063	4.796	2.9821
ENSMUSG00000025496	Drd4	0.0358	0.0171	0.033	0.0834
ENSMUSG00000025497	Cdhr5	0	0.0127	0.0308	0.0087
ENSMUSG00000025498	Irf7	0.0334	0.0702	0.0882	0.0716
ENSMUSG00000025499	Hras1	11.3392	18.7303	15.2274	21.301
ENSMUSG00000025500	1600016N20Rik	0.2538	0.3309	0.161	0.1317
ENSMUSG00000025503	Taldo1	50.4844	50.7995	38.88	41.3546
ENSMUSG00000025504	Eps8l2	1.5477	0.3124	0.1163	0.3436
ENSMUSG00000025505	Tmem80	0.2748	4.0649	2.6285	3.3776
ENSMUSG00000025507	Lrdd	0.8577	3.9302	1.4723	0.9425
ENSMUSG00000025508	Rplp2	190.673	379.237	206.745	132.367
ENSMUSG00000025509	Pnpla2	1.176	1.993	1.5775	0.687
ENSMUSG00000025510	Cd151	5.5883	15.6195	22.3235	15.204
ENSMUSG00000025511	Tspan4	7.6164	9.4491	2.9795	7.0156
ENSMUSG00000025512	Chid1	4.8239	5.2011	5.8848	7.5586
ENSMUSG00000025515	Muc2	0.0232	0	0.0143	0.0728
ENSMUSG00000025519	Tktl2	0	0	0	0
ENSMUSG00000025521	Tmem192	4.5964	3.2749	2.287	1.847
ENSMUSG00000025525	Apool	7.8473	11.2387	13.8342	5.4698
ENSMUSG00000025527	Satl1	0	0	0	0
ENSMUSG00000025528	2010106E10Rik	0	0	0	0
ENSMUSG00000025529	Zfp711	0.4947	2.5326	9.7401	15.6874
ENSMUSG00000025531	Chm	5.9916	6.131	8.1587	10.0064
ENSMUSG00000025532	Crcp	3.8302	9.36	7.0762	7.8773
ENSMUSG00000025533	Asl	5.8724	3.8989	4.2093	2.7312
ENSMUSG00000025534	Gusb	4.4086	4.1564	1.9883	1.6939
ENSMUSG00000025535	4930579G22Rik	0.5319	0.4228	0.4825	0.2147
ENSMUSG00000025537	Phkg1	1.2827	0.1851	0	0
ENSMUSG00000025538	Sumf2	10.9131	6.0695	7.9576	7.3488
ENSMUSG00000025544	Tm9sf2	21.5927	27.7973	20.1522	21.3121
ENSMUSG00000025545	Clybl	5.3045	2.1149	1.0304	1.4804
ENSMUSG00000025551	Fgf14	0.0223	0.2211	0.586	1.8768
ENSMUSG00000025555	Farp1	0.8668	5.3768	4.1066	5.5907
ENSMUSG00000025557	Slc15a1	1.8123	0.0389	0	0
ENSMUSG00000025558	Dock9	2.7774	1.3928	1.1164	1.0552
ENSMUSG00000025571	Tnrc6c	5.8806	9.2139	13.2785	14.2451
ENSMUSG00000025572	Tmc6	4.2142	1.4009	0.8147	0.2513
ENSMUSG00000025573	6030468B19Rik	0	0	0	0
ENSMUSG00000025574	Tk1	16.6368	25.775	2.0477	0.4672
